Avg min between sent tnx,Avg min between received tnx,Time Diff between first and last (Mins),Sent tnx,Received Tnx,Number of Created Contracts,Unique Received From Addresses,Unique Sent To Addresses,min value received,max value received ,avg val received,min val sent,max val sent,avg val sent,total transactions (including tnx to create contract,total Ether sent,total ether received,total ether balance, Total ERC20 tnxs, ERC20 total Ether received, ERC20 total ether sent, ERC20 total Ether sent contract, ERC20 uniq sent addr, ERC20 uniq rec addr, ERC20 uniq sent addr.1, ERC20 uniq rec contract addr, ERC20 avg time between sent tnx, ERC20 avg time between rec tnx, ERC20 avg time between rec 2 tnx, ERC20 avg time between contract tnx, ERC20 min val rec, ERC20 max val rec, ERC20 avg val rec, ERC20 min val sent, ERC20 max val sent, ERC20 avg val sent, ERC20 min val sent contract, ERC20 max val sent contract, ERC20 avg val sent contract, ERC20 uniq sent token name, ERC20 uniq rec token name, ERC20 most sent token type,ERC20_most_rec_token_type,FLAG
4599.089218,38788.619034,99571.877041,111.39327,3178.293808,3.250973,12.687057,238.922023,5.875315,523.339007,16524.736633,9.638909,21236.262068,291.642789,13.329186,6007.125172,636.551115,15642.147935,1285.447035,2442324.276751,2025195.402163,2.875348,55.699331,1.166356,0.0,1.390611,0.0,0.0,0.0,0.0,2478.55584,737440176.84463,10870969055.362982,468777.817906,207545839.933835,232774208.116114,0.0,0.0,0.0,5.830766,0.007985,0.0,0.0,0
1164.213939,72299.971456,576663.887204,2.238419,22.730527,1.790938,67475.799126,18.477639,135.046458,17.098421,45.13134,892.898999,13.519287,2238.945725,1545.202638,2790823.226948,1375.20153,4195.620254,1.606409,517384283.283523,45723188.787678,73.938537,1.488793,25.169264,0.0,20.791601,0.0,0.0,0.0,0.0,34.54429,8131901.878404,4685274.533087,2556.505777,5600351.696273,3220115.811991,0.0,0.0,0.0,0.237529,0.092695,0.0,0.0,0
6557.782091,162.246903,23178.787925,84.550509,1791.98516,0.04316,6.216107,6.618528,20.889857,641.739807,7430.159797,306.735971,1384.94984,37.272291,95.123624,6549.679389,19156.171001,17.910453,9.868906,65533457.0892,15549487.41948,178.741942,0.622484,0.68935,0.0,0.480515,0.0,0.0,0.0,0.0,40.453663,462807415.888449,41207860.223838,18569.501133,3774563.192835,61842746.18848,0.0,0.0,0.0,7.020094,1.742935,0.0,0.0,0
20516326.930879,16331.592204,945207.10951,23.439338,397.270445,0.381868,3.792219,1186.84169,127.666143,246.762091,21.144342,1.061968,4081.00619,15.594338,0.591884,638.438459,2493.988793,245.676371,26.945324,11463409.276054,1672571.834994,14.557782,0.171342,85.209363,0.0,5.287366,0.0,0.0,0.0,0.0,410.431608,2391923181.833663,6193929.597555,6994.751918,1157539.870829,196789.645959,0.0,0.0,0.0,0.163285,0.019931,0.0,0.0,0
62193.173928,4708.186247,20326.263458,20.873302,0.059179,0.211135,41.563475,311.1655,33.305539,520.54472,18.043626,12.793689,774.833455,1.394124,162923.990601,335.524044,5694.444262,15071.463393,13.065295,93588057.682838,460249.936758,10435.205009,0.783202,50.6368,0.0,4.82229,0.0,0.0,0.0,0.0,260.507983,354516658.499698,4325331.820404,129511.457749,1063541.070595,829949197.380606,0.0,0.0,0.0,0.179963,8.679608,0.0,0.0,0
118529.802315,2588.726054,151794.299597,184.969458,1004.886855,0.622548,0.633414,3561.157742,549.784145,405.149235,180.528068,85.104449,2397.517099,197.805134,1229.996099,121.075497,40.233565,10909.883423,13.578833,102335423.377516,182669710.749057,1244.195289,2.67248,36.277477,0.0,18.391929,0.0,0.0,0.0,0.0,113280.771502,5558915.181191,5711033.967078,7546.315714,303941.088975,125005187.194061,0.0,0.0,0.0,2.034817,19.423778,0.0,0.0,0
63974.161953,335863.01642,20517.968512,1.497826,84.189205,128.462629,1016.026712,0.138353,774.660373,1473.275297,469.493976,0.009594,66045.69187,4.019345,2886.960765,108630.512071,384.995993,613.27566,38.149562,122169376.788648,323962971.878123,24972.207109,127.132392,0.822009,0.0,0.966896,0.0,0.0,0.0,0.0,167.751904,1086241845.23233,14917202.447476,103988.468711,12500397.187045,84401416.042266,0.0,0.0,0.0,3.003307,187.380968,0.0,0.0,0
430546.373971,966.741498,45777.600623,8.424935,41.251793,1.284303,1.564162,10.838371,5.48305,7.877917,7.77111,9.364678,1844.138489,78.497484,49.648993,2697.593791,47160.556812,5978.509495,10.902521,3475425.881381,3474034.138242,13.539751,1021.15135,30.153512,0.0,0.75024,0.0,0.0,0.0,0.0,6151.12132,7003177197.380945,5818786.397612,139340.007816,2735092.494183,1436616150.388166,0.0,0.0,0.0,0.065255,0.119868,0.0,0.0,0
2876.152861,143.491588,1488182.7207,5.565207,46.128983,0.491456,2.162898,6.581666,0.350818,8.766148,269.043103,1.53876,1.300809,17681.677771,8.960497,109530.840728,43995.932858,0.335012,924.750966,47244335.79383,1609832.918165,19.164043,52.39717,4.217556,0.0,12.035385,0.0,0.0,0.0,0.0,2044.848213,6720191187.092647,1628288.619239,1779.169673,690307.151981,9711460.753697,0.0,0.0,0.0,0.0822,21.7457,0.0,0.0,0
10.69889,79387.398503,1023319.792857,54.05781,1745.283092,25.971525,324.666868,119.931505,29.360035,388.516524,230.476147,4.22246,279.81472,0.448644,88.797491,804.264517,631.329926,1646.053748,865.512892,74095248128.83113,310599157.828658,1.368867,3.084327,99.542924,0.0,3.100594,0.0,0.0,0.0,0.0,36.398861,1240064101.763394,288673.249689,66.32311,36390471.645153,15369471.601395,0.0,0.0,0.0,1868.006383,2.544171,0.0,0.0,0
2888.999385,133.27205,1198544.294713,11.568013,10.32144,9.855989,57.396349,1.496483,7.705461,232.211216,0.112878,1424.207637,1477.286529,1.502756,13681.080421,49756.061137,7188.940309,4062.350477,0.133395,562265301.830017,13812338.055159,359.259586,15.886854,3.322757,0.0,59.132677,0.0,0.0,0.0,0.0,121.086948,1324370.870074,35490613.869601,1029.239497,1982530.360657,3284055709.962134,0.0,0.0,0.0,1.660381,0.042687,0.0,0.0,0
58083.157731,30.845092,25608.534067,14.089664,4618.743459,1644.515744,54.19717,2.284045,5.187208,28.796795,42.753939,63.891781,13003.49415,59.739594,16.274253,5629.273533,211.438481,32.313524,10.375685,3105452.414721,13911234.492505,11.36896,105.161148,15.08006,0.0,41.953819,0.0,0.0,0.0,0.0,3541.853759,4975071.708078,6073880.423374,3866.828144,575117402.876118,179635676.826683,0.0,0.0,0.0,13.028557,0.046759,0.0,0.0,0
277.278579,109821.782019,46130.724728,174.010909,1.714439,76.838646,0.514372,29.174252,0.243018,1.10969,49.966181,19.425883,1032.74378,1.536082,446.271614,8989.874371,48289.886526,15794.952812,195.262711,466872557.267993,98292.883165,4098.59805,3.916151,19.740029,0.0,3.614378,0.0,0.0,0.0,0.0,3609.885474,593231564.083446,2430399.681477,34196.049237,7643053.615092,16655.189785,0.0,0.0,0.0,0.093617,37.774035,0.0,0.0,0
2996.877029,12650.505321,360937.393717,30.437431,397.469449,0.009482,560.250729,0.092864,12.934525,1075.312525,15.678567,0.575719,758.475029,1660.777327,32.485454,67893.706863,549734.353544,1111.587716,5.562939,14294067.146614,7461978.494865,18.831135,0.251709,23.348518,0.0,551.178751,0.0,0.0,0.0,0.0,30309.748795,18008011.090895,59972.527262,987.946205,821583.847222,2161012.229212,0.0,0.0,0.0,9.113483,0.101214,0.0,0.0,0
638.495519,31282.057558,628916.70252,117.583252,1661.30219,41.424014,1.377986,0.061764,49.747529,131.381982,15.827456,168.54808,2751.133722,2.248388,92.780819,290451.965554,115.280395,283.77603,3154.323273,133265032.311803,27240927.857344,658.404369,2.350902,5.667773,0.0,0.057651,0.0,0.0,0.0,0.0,19493.842941,531403710.095987,5503762.341917,401845.082087,38030243.067851,13339081.938461,0.0,0.0,0.0,0.116992,0.174472,0.0,0.0,0
460704.280514,2235.363791,66921.351467,4.078109,1543.380551,28.985311,0.171926,18.26333,7.443981,1377.228733,417.853985,0.178483,895.322417,35.591617,14792.247637,53901.602812,31085.658913,987.188341,6.325745,4791729934.67186,1575703.083575,1559.660769,0.812392,29.446749,0.0,1.144736,0.0,0.0,0.0,0.0,2833.443099,3779001.951943,4316051.429115,34.810331,182892293.831818,12729.132708,0.0,0.0,0.0,1.026339,1.528273,0.0,0.0,0
48184.608962,147.843725,92738.221705,9.654855,284.367827,537.435794,92.155384,74066.754537,37.785552,1143.35233,0.816775,3.325922,21.290945,163.328451,3944.463723,1062382.424263,102.433539,0.249911,0.119682,18193311251.204426,3921289.382998,82.018957,2.363444,63.968872,0.0,43.815321,0.0,0.0,0.0,0.0,48.595534,3555334.108517,485276.634135,18693.210642,2166417214.089529,1733165.452823,0.0,0.0,0.0,6.231275,300.985743,0.0,0.0,0
35919.864445,262.128026,40965.313194,52850.005273,88.027416,2.039851,15.955481,36.268368,308.769943,4329.219859,2550.385209,17.113061,10678.214493,0.779802,1393.239711,78.512816,508987.578355,13215.494743,2.794309,65151914.057129,7467487.020682,1179.423829,0.01826,1.855844,0.0,0.007281,0.0,0.0,0.0,0.0,462.673838,1531649.769825,219600.670031,10133.683226,12945394.990225,45694604.1701,0.0,0.0,0.0,48.304877,647.695074,0.0,0.0,0
32834.262121,3651.91818,2536694.973304,14.303632,31.43999,99.232814,14.833636,8.337501,3086.643861,20.933412,67.247986,11.148816,35.392227,50.87874,1636.509873,562.612483,10115564.060142,58552.990374,14.442522,162570788.487869,1102793.177631,55.40323,342.339697,18.582934,0.0,7.374128,0.0,0.0,0.0,0.0,19276.161069,209234.162499,55028844.316602,9294.728404,8577424.423107,3268200.696667,0.0,0.0,0.0,0.063047,1.674303,0.0,0.0,0
4549.061055,204.198886,108153.219451,0.208763,4.181935,1.276944,226.301898,94.116506,4389.514944,548.230102,4091.367081,1.595268,2.540215,2596.039127,23.83013,2018.790076,23473.148645,30174.032322,12.344662,311166815.076143,109948063.893592,4.407144,17.778631,25.70629,0.0,0.49425,0.0,0.0,0.0,0.0,113.710741,116409480.314307,43444341.44222,44141.499772,31935294.670389,9660203.408571,0.0,0.0,0.0,0.344546,24.771539,0.0,0.0,0
9201.232618,19402.043984,228675.747417,323.471946,20.926686,8.842999,11.65023,146.277449,6.249595,268039.478398,14.94355,0.601161,820.55744,199.715329,36444.598913,61801.152003,619.250574,190.343925,0.232597,4014988806.090944,459494864.270402,812.499431,0.00275,0.127899,0.0,1387.442008,0.0,0.0,0.0,0.0,38875.678574,261315498.267587,883911.160816,44252.566217,157269472.53912,7045703.002865,0.0,0.0,0.0,1.844208,0.155528,0.0,0.0,0
145.31011,2109.921006,247085.806257,13.857419,9.15133,0.156223,0.159906,17.56267,4.626684,1069.167276,1824.548967,1064.34223,36.838159,13.989862,111.257801,112.183999,7001.830446,3539.786719,0.653732,60747230.965548,3053532.235227,5107.71198,3.704079,1603.865392,0.0,1.033154,0.0,0.0,0.0,0.0,0.696344,7518603.013224,12945291.57335,45910.287073,3095088.64428,7906667.978283,0.0,0.0,0.0,7.004527,0.832713,0.0,0.0,0
7.207326,13647.653995,1120206.822354,240.872669,5.596194,0.059904,10.971755,3.393544,0.692804,45199.947849,516.796131,0.118374,505.88927,350.670251,4802.614343,420.384863,24993.497877,82681.078702,4.304356,22752263.183046,9303.221353,0.380342,4509.005016,36.63726,0.0,5.73991,0.0,0.0,0.0,0.0,503.266881,382941182.09544,9253728.517682,29233.326752,43988242.494578,31001267.834249,0.0,0.0,0.0,20.889627,0.772684,0.0,0.0,0
7979.789229,12520.808075,53372.528939,88.599195,36649.93488,50.258227,72.098474,0.233444,506.512202,4213.096301,0.469616,84.790409,4.468733,0.043605,81119.805157,29742.569719,74763.618593,175.810687,1.62881,95698805.047412,1974103.230213,0.411891,1.17514,0.144747,0.0,1.97226,0.0,0.0,0.0,0.0,536.53281,6800382671.782181,4596944.588017,2051967.134041,40512226.082026,4355156.437068,0.0,0.0,0.0,0.237097,6.688092,0.0,0.0,0
13445.431414,24417.782266,1228950.229746,603.26494,0.941533,3.73982,51.892619,384.595197,76.010186,35.779933,57.355588,2.274645,467.50326,7.938706,34.108901,2290.303931,581.931004,3916.499285,6149.934657,129456204.213286,19306637.657988,158.318099,0.404315,15.402877,0.0,1.936942,0.0,0.0,0.0,0.0,248.843358,493412052.178614,3555975.427919,15965.769504,16795271.679723,25325871.160508,0.0,0.0,0.0,0.056419,17.169789,0.0,0.0,0
191418.534916,33791.526216,32942.265481,85.958045,4791.336047,0.079344,17.764122,6.285521,3097.432723,705105.669323,200612.006916,0.303291,105.913644,0.475261,7.089278,45.706584,3165.046327,845.676733,38.204757,190431757.825215,4002055.004321,137.650289,65.3448,5.610493,0.0,105.046908,0.0,0.0,0.0,0.0,106.9495,15616958.763754,50235787.217719,69.399117,277778496.158356,4125701.86337,0.0,0.0,0.0,0.240316,481.650962,0.0,0.0,0
567179.626953,2969.775887,1224341.005364,58.737065,4.00895,42.600778,42090.583584,107.026485,75.404493,33325.494011,1273.595457,1.996697,204.317142,87.376726,775.880103,33833.740758,203821.049263,800.068956,6110.642783,30185299112.424,2555514450.668418,0.635161,0.062908,1.953798,0.0,9.651899,0.0,0.0,0.0,0.0,416.046752,8013503.985918,1504245.160475,46.935315,5813860.98576,20320978.072029,0.0,0.0,0.0,10.383241,32.74188,0.0,0.0,0
564908.664707,13605.740418,17271.249742,3628.189469,7.626708,0.001009,4417.866606,614.200974,8.234111,10.86462,3.661018,2.445091,475.468965,54.588951,361.20016,4944.95552,46438.717161,697514.524889,582.083985,4435817.81934,15569942.243468,7155.028552,29.710112,107.766656,0.0,0.613366,0.0,0.0,0.0,0.0,30745.669307,1342708130.264409,973107326.982325,16844.093641,592121771.018266,93173.871465,0.0,0.0,0.0,4.722274,0.520696,0.0,0.0,0
254.767944,15808.302241,187051.101364,0.149315,7.261661,0.325853,0.828649,10.27474,37.851391,324.006015,24.460136,0.157542,162.316926,2.885199,1089.671736,205.301881,1754.882168,773.440601,339.917508,3429616.720849,508397.675516,336.618527,0.225644,0.00017,0.0,14.33642,0.0,0.0,0.0,0.0,732.335002,11012737.6554,7659585.861871,1199.079548,36203229.734907,1282976.342228,0.0,0.0,0.0,7.703081,12.315572,0.0,0.0,0
508.6224904153241,2.0931614805655405,979833.0664039267,7.55483234564561,20.3388093752201,0.025378,1.736999743003897,1.105214630792344,79.42557613080174,379866.9347140129,1206.415619,1245.543862089338,127.14361400840758,948.41192,150.0533145404409,15147.686388,2474406.378114,2898.928232,2.084815,42235364.548642,24570962.018262,8783.954958,1.732252,0.899381,0.0,14.09012,0.0,0.0,0.0,0.0,848.662151,78214436.469759,155467454.608662,16559.157647,326441.353845,35862.155955,0.0,0.0,0.0,4.291232,5.793933,0.0,0.0,1
21491.800608,51633.942779,612338.659,9.751713,2608.682341,135.07933,1623.799975,13.07777,5.062137,3547.318912,277.733375,11.594586,7.562119,0.11112,80.605292,1.493277,3352.34438,7616.499479,100.708536,113168947.062968,2295410988.846302,138.204753,227.407724,1.702029,0.0,8.504309,0.0,0.0,0.0,0.0,116.844695,2035134.182259,2158571.145586,8010.911151,212678.829957,177535331.262797,0.0,0.0,0.0,2.703097,0.043478,0.0,0.0,0
2790696.109202806,3400.917897777046,148764.43905105977,2.618319620359869,3468.4823002060116,1.00769,2694.338475307213,58.6855868218017,205.21278725009978,7.5096018115333525,1.067626,0.8247586940122166,4482.201168100877,5689.08729,339.3195119846262,704.700019,74.480932,25965450.642365,10362.483399,177263958.094387,767890.098974,13.630802,0.054858,0.195001,0.0,18.219303,0.0,0.0,0.0,0.0,222.264848,674622633.398812,20347423.257384,9087.356916,54481291.741444,69150.921122,0.0,0.0,0.0,0.065192,329.235548,0.0,0.0,1
431370.012221,40705.93734,46311.270312,27.510487,81.470264,4.688196,2573.53593,113.945179,3.176658,64.083469,0.512775,0.511479,38.209289,871.625375,4311.037269,2137034.537732,893.606467,138.217707,354.869777,86549635744.73843,18561111.321038,89.656053,5.629383,1.88076,0.0,103.647569,0.0,0.0,0.0,0.0,4260.553764,297067544.456929,1509135.710857,3451367.007315,1431084.556554,4977851.339093,0.0,0.0,0.0,0.216022,492.792054,0.0,0.0,0
146183.121654,195.871244,73643.045528,20.460337,551339.939237,9.216174,8.020124,4.639721,2833.829008,48.681223,849.059455,0.019857,3.109975,58.435042,2681.94168,157375.62065,1663093.203058,104.208541,52.375733,61141389.37455,626348285.461831,30.472279,20.953501,51.34064,0.0,0.082893,0.0,0.0,0.0,0.0,230.793052,241379477.909077,1753300.301885,4883.212656,6525439.527073,681042.985139,0.0,0.0,0.0,4.768034,0.587146,0.0,0.0,0
1589.317599,3220.659555,1594673.897234,2157.76505,155.688189,41.850043,18.790769,3.980958,0.250384,44486.705792,43.200587,12.254706,73.307958,8.650787,414.380813,7690.533428,244823.809424,863.67648,493.29094,54110994.357346,11666887.215164,124.136091,8.162611,29.881738,0.0,0.568327,0.0,0.0,0.0,0.0,62128.530813,197291.473572,1513068.229742,980.393596,1317919.54969,1073828.454353,0.0,0.0,0.0,142.039014,1.619869,0.0,0.0,0
359.539841,343.987766,439056.045203,88.935532,195.911724,29.793934,0.146549,8.114962,1616.849312,2455.939072,2486.640886,1.554066,40.065695,19.351173,1254089.541397,42530.794626,68505.639282,200.357243,0.295565,727234959.002067,10384536.371456,9.326414,2.399383,0.045279,0.0,0.165945,0.0,0.0,0.0,0.0,162.109847,175264123730.5813,398037683.517101,106997.656248,96375248.033857,7792596.017534,0.0,0.0,0.0,1.913024,0.477414,0.0,0.0,0
54238.568854,68508.675158,814625.204132,61.172263,20.928713,40.93815,46.816173,78.733949,9.698175,207.943866,281.337966,0.050351,58.691394,107.694703,15279.268792,182.342222,207084.210128,14189.875961,2.564174,38513494034.1427,11065139.492264,51.656245,6.498473,196.558281,0.0,4.294558,0.0,0.0,0.0,0.0,13.577085,1429867401.935829,114486363.985554,4062.916607,99179.229103,5539805.433879,0.0,0.0,0.0,0.294371,1.902299,0.0,0.0,0
187.249152,139.273768,243511.959555,37.084985,14.64113,1.66834,4.47386,383.850445,0.007193,50.602704,8.639949,0.254192,5368.746189,5.954275,29.176443,1135324.867449,74210.000645,4055.174953,3218.840398,475805.063089,211314806.181756,1179.10782,0.010292,10.156169,0.0,4.94009,0.0,0.0,0.0,0.0,4077.738407,79530363.106676,2367767.446535,313.461099,84133385.341824,111548.613324,0.0,0.0,0.0,0.009328,0.179781,0.0,0.0,0
2487.702403,550.16711,143930.922324,4.936913,33.072285,47.830986,2.922709,28293.122937,0.198282,3896.667048,89.340007,0.714443,18.790814,27.188067,170.870423,15306.944232,1015.94557,41.832369,2399.719762,2029837315.958572,499535040.420699,112.53297,344.724764,745.827906,0.0,7.832803,0.0,0.0,0.0,0.0,1195.27515,436439759.753256,2281328.924403,21640.852378,214419.282899,80808827.13128,0.0,0.0,0.0,12.730629,140.86981,0.0,0.0,0
3605.046829,37361.467775,678536.547632,1677.583148,2107.427282,0.517944,485.739121,8409.145436,35.947717,360.912298,27.985853,0.353944,57574.788395,110.156916,82501.308074,11193.392416,663.038224,988.792347,10.74258,6119514332.478837,8067720837.346859,31.448442,10.09383,1092.895458,0.0,276.503426,0.0,0.0,0.0,0.0,607.120497,32080702.894897,87877654.515405,8775.312909,16898637.517728,53863643.548322,0.0,0.0,0.0,0.156743,1.689998,0.0,0.0,0
109130.72322245524,235.16263615706322,123626.86222452317,24241.39735461886,5035.463529074036,1.107765,105.58716078479465,95.8092262879801,68.48719392633947,4981.6442626787275,239.438551,55347.713860302974,1679.0433845914708,239.649619,377.4794965479544,14540.44467,1610.007639,4249.307063,0.072986,1096614709.806805,683320890.749894,149.865469,74.683502,0.43193,0.0,59.58993,0.0,0.0,0.0,0.0,45349.671108,30562342.431826,4864268.531707,161.643826,70875584.451698,39883854.491569,0.0,0.0,0.0,3.920124,869.460792,0.0,0.0,1
1755.189273,550.58625,169804.343633,3.053321,7862.352479,0.03681,360.99412,2.985948,148.916493,3228.520252,6.792141,92.701988,88.497121,2398.279932,1496691.949424,11101.275753,49093.140601,481003.265758,0.130158,450763369.619963,21112677.335191,3.3786,1.661003,0.559997,0.0,35.123068,0.0,0.0,0.0,0.0,398.91306,253451505.055662,7046429906.288707,30680.972187,4790648884.015611,1077625.695654,0.0,0.0,0.0,0.723333,264.947512,0.0,0.0,0
0.5977387488296021,19358.242741838218,8953.820133628013,84471.69570154534,107.56345787186132,565.378252,124.21054401653525,22.451345359993823,69.09154333410139,4979.864034370866,1.057711,0.575691886359699,75358.0091189797,3432.93804,3544.2492417358685,8886.94885,81686.055318,1934.29002,144.591788,2614485850.529356,1119628.739162,143.830682,3.637059,56.820949,0.0,68.143701,0.0,0.0,0.0,0.0,78.889161,221024787.208785,1882505.039742,2130507.225638,104667332.690926,2996535.321122,0.0,0.0,0.0,6.775448,1.855024,0.0,0.0,1
23103.925789,123049.637007,895051.966955,15.483578,959.644307,0.187757,157.424009,0.5028,247.868116,8.956289,62.284149,29.955435,195.847411,32.934552,3280.461414,682429.22514,299133.973499,459.35399,9.244267,2435497519.958258,23983860.615169,185.267083,433.732583,18.237421,0.0,9.646635,0.0,0.0,0.0,0.0,355.612334,69128974.108499,392517.286384,664850.059499,45062468.559687,78263.870807,0.0,0.0,0.0,0.013046,1.606112,0.0,0.0,0
624.754222,64199.741396,418566.136035,12.12389,409.345688,254.880725,0.592676,37.45864,45.207692,6789.891663,7.676917,2.761534,74.074722,0.377522,345.035669,37414.497807,2371034.08193,4227.525273,1.475728,3893613.872658,246784497.427191,0.911019,0.157457,823.986801,0.0,151.694943,0.0,0.0,0.0,0.0,11.710366,292921112.160614,3139341.544972,156.106759,14683888753.48069,871500169.997305,0.0,0.0,0.0,1.185993,26.976827,0.0,0.0,0
5780.913302,92493.231638,89062.915675,478.716596,602.231419,18.5457,1.573792,1.322026,308.870796,11696.605622,1714.580772,8.231612,172.82549,40.020045,3.521217,1935.824828,592771.952219,500.886945,338.50125,3157117.722565,140375032.314897,462.717362,129.654178,4183.75527,0.0,2.653311,0.0,0.0,0.0,0.0,3355.020696,80833174.606495,42962.932095,53381.688247,25167115.216864,85022015.370427,0.0,0.0,0.0,123.25645,2.000205,0.0,0.0,0
3921.814797,4105.559924,1249092.9937,625.69321,12.264496,6.727112,118.453676,0.931962,589.740869,290936.759853,49.153011,1.545621,21524388.957752,2227.315941,4402.327951,5881.077232,504029.625764,15778.512333,9.305864,3947995475.84969,5617594.858894,0.892225,83.682684,43.281252,0.0,5.940395,0.0,0.0,0.0,0.0,495.579093,3377325.333936,405552.842579,239.189305,3647095.030155,64277.241319,0.0,0.0,0.0,83.237094,0.921526,0.0,0.0,0
2237.941836,4437.768457,313133.242238,93.591108,7.256057,11.126419,4875.012519,1.135882,200.575729,80.382212,220.485824,32.933,0.091436,30.783057,46.97642,394936.224761,38793.373056,4025.365812,0.383478,4556278.231016,34557.986997,476.750332,4815.360109,0.496808,0.0,3.997856,0.0,0.0,0.0,0.0,30.024862,1341388.320903,16263105302.862606,151.647979,3719076.965023,3863695.551798,0.0,0.0,0.0,0.032994,1.89245,0.0,0.0,0
54472.193096,1235.460017,322336.998817,41.012361,825.055235,0.151461,123.152379,370.836523,17.93022,24527.887747,32.496143,269.131601,325.445618,5134.51277,832.433138,588593.737141,6785.503693,42.238395,44.831549,142222259.607514,158037159.613819,217.873981,4.171017,0.982242,0.0,0.254709,0.0,0.0,0.0,0.0,0.125824,426199422.191796,4374270.307555,10069.052861,21617126.044744,14079757.630035,0.0,0.0,0.0,0.00348,4.536519,0.0,0.0,0
51.204594,12983.337093,807005.808265,3904.114981,2245.21947,457.148875,31.839873,20.138547,3121.804907,24239.289725,162.747125,7.140656,8880.299977,1.064149,12773.155138,213.852688,19639.965411,458756.221443,157.986217,724479099.277204,149381718.587163,324.003075,2.127004,0.050265,0.0,0.926914,0.0,0.0,0.0,0.0,372.712796,8511552.002286,18097420.434305,50381.876524,1094966.541153,62874216.297245,0.0,0.0,0.0,0.05699,140.175579,0.0,0.0,0
1078.559045,1747.116063,587020.618712,17.864758,25.613442,1.250136,2755.496182,0.432671,35.777839,12844.678428,621.802129,0.281553,1144.670294,150.858543,833.615606,17761.165002,1388.160588,4255.946723,0.358474,16122986.504648,27978610.169213,17.414076,107.165818,269.893892,0.0,0.073819,0.0,0.0,0.0,0.0,57050.674884,31397567.102776,28992.51841,154288.903875,11111355.396379,18637286.228927,0.0,0.0,0.0,0.198498,1.163691,0.0,0.0,0
39598.147903,2296.5215,337098.832282,94.294283,1017.537791,77.249632,15.802936,362.827097,4.947663,843.565875,206.228463,5.543159,1126.383573,150.293703,9.636289,117.180226,50.991454,211.540371,0.759754,960191532.209447,1053257650.100437,46.635881,0.252577,54.359123,0.0,56.254341,0.0,0.0,0.0,0.0,1035.41353,7594536.967379,10485418.228861,16654.912054,310635.645639,2958711230.930208,0.0,0.0,0.0,2.080205,0.110929,0.0,0.0,0
806.069172,45138.911822,165190.580906,18659.117141,5979.899365,0.725092,2.786426,919.679742,12.216833,33.45127,0.743514,53.237298,3869.338733,7570.408711,101.58394,21934.546179,2032673.762686,273.291147,1.315063,9490.10745,2468942.933103,634.281741,198.288175,0.07872,0.0,6.668024,0.0,0.0,0.0,0.0,42552.035538,77311747.370076,1138480945.682904,1492257.482902,14898525.303345,52045320.118171,0.0,0.0,0.0,5.124518,0.881386,0.0,0.0,0
40.772334,243576.653625,4104838.102385,2.099035,55.29277,0.050496,31.034387,6.495666,139.379073,218.420013,26.510518,74.792574,3154.926958,51.34822,0.924033,1376.46289,2967.452284,51587.501055,93.75202,470050452.701306,6569421.054189,166.353785,0.492061,315.723752,0.0,4.035182,0.0,0.0,0.0,0.0,94.535361,2661286403.325528,1159972.193101,160772.742493,1168234.162373,188144.012443,0.0,0.0,0.0,5.453985,36.241665,0.0,0.0,0
37800.965229,25238.137511,73752.092564,29.276325,2.18496,1420.245648,93.011628,2.458897,872.039036,18.200765,46113.399114,2.096058,156.544665,160.668111,59.324588,164.751057,9754.865036,37.066458,513.620658,82893408.536093,1662352.906022,3460.742069,6.130089,3.567967,0.0,1.174739,0.0,0.0,0.0,0.0,0.638409,9458301.340772,548952.687672,6158.848343,723831.551404,8875967.631753,0.0,0.0,0.0,7.620292,1166.827068,0.0,0.0,0
147813.670729,1413181.004713,658087.249747,2510.239726,3.179308,0.605268,0.680943,1.883823,323.386127,5.667747,307.509173,0.063654,3611.121633,339.720147,483.458144,537360.158172,17635.611125,2403.03372,1.321085,177242847.008777,789875.114454,125.747241,40.92027,209.90692,0.0,1.58777,0.0,0.0,0.0,0.0,4957.461939,51805732.66981,48575423.64478,25451.732628,249378.511521,453342.048189,0.0,0.0,0.0,0.039678,1.051889,0.0,0.0,0
621.2786583980966,146.3410724638011,58161.446599733776,4041.561605587654,153.87274323123157,14.788564,320.33602549428565,409.0250634701548,2334.4529716296656,35866.46568306751,26.246996,1068.6641305749688,3085.4676475662022,1.722798,3186.1694750929646,305126.560819,11044.750754,1114.443774,4.406742,1198722874.657107,5145673.589776,136.169931,20.795033,360.32815,0.0,11.283605,0.0,0.0,0.0,0.0,7743.274322,1504766457.305515,251767.570606,97.456131,697906.097948,266308.544872,0.0,0.0,0.0,0.042824,43.863058,0.0,0.0,1
14.180774,39.98016,427758.117272,1693.885904,42.948166,0.00042,0.172318,397.44921,14.465659,42.215701,21.767117,2.865393,787.322718,7.471166,427.605194,972.728421,1565.47749,30137.794419,0.315305,252786519.439226,105254594.534794,2.255079,3.064581,851.351891,0.0,52.245514,0.0,0.0,0.0,0.0,3295.80936,723256388.908207,2706135.919201,17244.609645,14577662.366915,240021.32685,0.0,0.0,0.0,1.045343,3.994652,0.0,0.0,0
